text,label
Meu deus a mamãe vai me matar,0
"Eu odeio que me liga, no geral, mas me ligar pelo WhatsApp é pedir pra me matar do coração de ódio.",0
   esse dinheiro bem aí pra um corte que vai sarar em 5 dias? meu deus eu quero me matar,0
"Alguém me ajude, eu não sei mais oq fazer, a cólica vai me MATAR AAAAAAAAAAAAA",0
mej deus eu vou me matar,1
vou comer muito hoje pq eu vou me matar hoje anoite,1
  quer me matar?,0
Dei uma volta de moto c o Vagner domingo e a casa 1 minuto eu falava p ele não me matar KKKKKKK,0
ERA SO DEIXAR A GENTE ESCOLHER CUCETAAAAAAAAAA VAI SE FUDEEEER EU CAÍ NO GRUPO DO SAMURAI EU VOU ME MATAR,0
Nossa quer ver me matar é fazer ignorância com a minha vó,0
 KKKKKKKK mano tem um brownie lá que parece mt bom mas deve ser 30 reais vou me matar,0
quer me matar do coração só pode kkkkkkkkkkk,0
Mds quebrei o prato chique da mãe ela vai me matar socorro,0
"Um mano ali, falando que vai me pegar e vai me bater, me matar, vai fazer tudo de ruim. Eu passo perto do brabo, ele falta comprimentar kkkkkkk",0
A Marina deve estar querendo me matar!,0
cheguei na minha vó e ela ta querendo me matar pq diz ela que ela só atrasou o almoço pq tava tik tok e que ela agr ta viciada,0
"isso tudo pq tô com o óculos antigo que tem o grau errado, não enxergo porra nenhuma e a ótica ta me enrolando horrores pra enviar o novo devem ta esperando eu terminar de me matar eu acho",0
"minha vó saiu e pediu pra eu fazer alguma coisa mas agora não lembro o que foi
ela vai me matar KWJDJSKKXSJHXK",0
"Qeria MT ter um crocodilo de estimação, que não quisesse me matar",0
vou me matar.,1
Eu quero me matar ,1
"Minha vó prefere que eu pague van pra ir e voltar do dotti pra chegar em casa e me matar pra comer rápido pra dai pegar ônibus pra ir e voltar do trabalho, doq me colocar no ps que é só eu pegar o ônibus de manhã e de noite e já tudo pronto só falta os papel, a vai se fode",0
to deixando bem claro que eu não gosto da elena e acho ela sim uma personagem podre......eai vai fazer o que?? me matar por ter opinião propria??????,0
fui no mercado e voltei destruída.. sério esse sedentarismo vai me matar,0
Itzy maluquinhas não pode me matar assim do coração,0
" Ah sim,  vc é tipo o it a coisa? Sabe que tem permissão pra me matar fa ok?",0
pq vcs querem me matar ?,0
nossa como é bom estar de tpm vou ouvir o evermore agora e me matar,0
quer me matar é eu pedir opinião pra uma pessoa e ela responder com escolhe o q vc se sentir melhor,0
 Uma Boa ideia unha postiça nunca usei mas tem pequena né pq se for grande capaz de eu me matar com elas,0
 vou me matar,1
"desenhei a garota que vai me matar de ansiedade vulgo billie eilish 
 ",0
vou me matar ,1
Mds Alysson vai me matar do coração kkkkkk,0
"e a minha família que todo mundo quer que eu e o gustavo tenhamos filhos agora kkkkk, pelo menos se acontecer sem querer ninguém vai querer me matar kdkckdkc",0
"Eu admiro ver as pessoas que ainda tem expectativa para o futuro delas, porque pra mim se eu não me matar daqui para o final do ano eu saio ganhando",1
 Kkkkkkkkk aí elas querem me matar,0
"eu amo o conceito dos crentes de agradeça a deus por vc nao estar morto
 obrigada senhor pelo mimo de nao fazer uma carreta passar por cima de mim e me mandar diretamente para o inferno vc é tudooo ",0
Ele já cantou 4 músicas eu vou me matar,0
"estou a gostar bwe de passar a maior parte do tempo a pensar em ti, principalmente quando estou a conduzir, se queres me matar avisa caralho",0
 vai me matar de rir caraio,0
eu não quero mais viver só incomodo e atrapalho,1
"essa cólica vai me matar, certeza ",0
 que homem lindo me matar,0
o siso vai me matar,0
"Lá em casa eu quero ser a Super Nanny que ensina tudo com calma mas infelizmente é tudo ao contrário eu grito bato Xingo chamo nome ruim acho ate vou infarta no final ainda falo vc vai me matar quem me deixa assim uma criança abençoada 
 Tem 6 ano ",0
 eduardo eu vou me matar,1
desisto vou me matar eu nao sabia ,1
namoral me matar de fazer prova pra ganhar 5 ponto é de fuder viu,0
meu refluxo ainda vai me matar kkkkk acabei de me afogar c minha própria saliva meudeus,0
ó senhor esses velhos ainda vão me matar de preocupação,0
"Quer me matar? Escreva meu nome com K , PORRAAAAAAAAA é Carol com C.... C de caralho ",0
Um dia Lewis Hamilton vai me matar do coração com esses stories ,0
" HAPPY BDAY NEIRU

honrando o time pra ninguém me matar dps",0
" É esse mesmo, eu só queria me divertir sendo ruim em jogos. Mas os viciados de anos tem que me matar 10x na partida.",0
 VC QUIS ME MATAR PRIMEIRO,0
 HYGOR ELES NÃO POSTAM NO TT SELA EU VOU ME MATAR,0
tive uma crise fudida ontem e agr minha mãe n quer me deixar sozinha achando que eu vou me matar,1
Adriane vai me matar quando ver as fotos que eu postei no status ,0
"Tia Lu fez um empadão,que nao deixei nada pro Gabriel kkkk ele vai me matar",0
PORRA 30 DE JULHO SÉRIO BILLIE EU VOU FICAR 30 DIAS ESPERANDO ISSO VC TMLC QUER ME MATAR PUTA ,0
"não vem com essa história pro meu lado de me mandar assistir uma série, e ela só ter uma fucking temporada. quer me matar me da um tiro",0
"Sol vai me matar com suas observações, estarei deixando avisado aqui..",0
"ela ainda ia deixa o Damon morrer sozinho, quem faria uma coisa dessas mano!!:!:?:?:!:?:! s s q",0
Aiai eu só quero ver se amanhã a minha mãe vai me matar ou só me espancar mesmo ,0
Vou me matar fodase,1
amanhã vou na psiquiatra serio se eu tiver no mesmo estado que hj ela provavelmente vai me internar ou eu vou me matar antes de chegar la,1
esse pessoal falando pra eu ir na campanha de vacinação tão tudo querendo me matar,0
sonhei que o Hulk queria me matar (?),0
 vou me matar ,1
 Meu santo rakin Lena se quer me matar do coração...  tá tão perfeitinha aaa,0
"   eu nada. tô só falando as verdades nessa rede. a milícia dos cactos vai me matar em breve, mas não tenho medo dessa organização criminosa é fedorenta",0
 Lembrando aqui que comi doce de leite também. Vou me matar,0
" Oww meu bem,okok,n vou me matar.",0
Faz uns 5 dias que eu não penso em me matar será essa uma evolução???,1
"ai que vontade de me matar, que saco",1
Mais um dia cancelando minha aula de violino. Meu professor vai querer me matar,0
billie eu te amo mas vc quer me matar de ansiedade,0
" com a dor de garganta que eu tô, se me matar eu vou agradecer kkkkk Brinks, pq ?",0
por que que isso ta acontecendo cara kkkkkk QUEREM ME MATAR,0
"ai acordei triste, vontade de me matar",1
 de um serial killer me matar no banho enquanto eu to com sabão no rosto,0
tentando entender quem são essas pessoas e quais delas querem me matar,0
vou me matar ,1
só 30 de julho quer me matar billie,0
"   Perai phabell, cê quer me matar?",0
vcs querem me matar fala logo ,0
um dia essas montagens vão me matar do coração ,0
não acredito que ela tá passando anime na aula vou me matar,0
E eu que sonhei que o Thomas shelby queria me matar kkkkk,0
vou me matar ,1
Acordei com uma foto dessa quer me matar Shawn Mendes??? ,0
 Quer me matar é beber água igual pato ,0
O PULL NA MINHA SECUNDARIA EU VOU ME MATAR O NATSUME PISTOLA ,0
"Tenho coração fraco e sou uma pessoa muito ansiosa!!! Vocês querem me matar???
  ",0
Se eu n comesse guacamole hj acho q minha lombriga ia me matar,0
"  vou me matar pra conseguir, mas vamos conseguir!",0
 Tá querendo me matar né,0
indo me matar ,1
   vou me matar,1
 Que inferno de desgraca é essa meu deus que horror vou me matar,1
"a ed física hoje tentaram me matar viu, levei chute na canela, cutuvelada na garganta, tô toda arranhada, meteram um murro no meu peito, tô é morta",0
ITZY VCS VÃO ME MATAR CM ESSE CB PUTA Q PARIU,0
"Gente eu to sem acreditar, minha pressão ja caiu, eu ja surtei, eubja gritei, eu ja pulei, billie ainda vai me matar serio ",0
acho q minha cachorra quer me matar ,0
" Dm, to com medo de aniplex me matar Kk",0
carol Borba vc quer me matar sim ou sim,0
  tá querendo de tristeza me matar a essa hora ???:!:!,0
"queria poder mandar o Getúlio Vargas enfiar o Plano Cohen no cu

uma pena o desgraçado já estar morto ",0
"caralho mano quero me matar real, n aguento mais",1
30 de julho billie???? você quer me matar??,0
Eu tô na casa da minha amiga e ela falta me matar de fome,0
   pq vc ama me matar hein,0
"takemichi: mikey nao se mate
mikey: nao vou me matar obrigada
saem felizes E Juntos takemichi tropeça e cai",0
"Revi o vídeo que eu fiz quando cria pra Restart e pela primeira vez não quis me matar de vergonha, pelo contrário, me achei a coisinha mais linda do universo, superei essa merda, GRATIDÃO",0
 os emo quer me matar,0
30 DE JULHO BILLIE EILISH VC QUER ME MATAR DE CURIOSIDADE,0
"era só uma pílula que fizesse a gente ficar gostosa 
n aguento mais me matar nesses treinos, scrr",0
ESSE EPISÓDIO VAI ME MATAR DO CORAÇÃO,0
"Se quer me matar de curiosidade, me manda Oi tudo bem e some.",0
a lágrima caindo ali meu deus vc quer me matar Billie Eilish? ,0
Ainda deitada essa dor nas costas vai me matar,0
tô do lado da casa do joão será que se eu for lá almoçar ele vai me matar?,0
medo de voltar com o ccat e mandaram eu me matar que nem da última vez ,0
"nossa eu quero me matar de vergonha depois de ler minha conversas antigas no messenger, depois de anos sem instalar isso pra queee",0
VOU ME MATAR EU FALEI 0,1
"Maya vai me matar, mas fazer oq",0
e eu tb n vou me matar p pagar uber toda vez saio p qualquer lugar. não adianta fazer mais dívida pq eu sei q n posso pagar uber. teve época que eu saia 4h antes do horário da faculdade e mesmo assim eu chegava atrasada,0
Quer me matar é eu estar na moral e insinuar algo sobre mim,0
O LIAM QUER ME MATAR NÉ??? SÓ PODE,0
mazikeen smith um dia ainda vai me matar do coração.  ,0
vc vai morrer sozinho com a sua mão agindo assim...,0
Legal vou me matar,1
 gosta de me matar do coração ,0
a pucsp ainda vai me matar,0
nossa a daianny vai me matar,0
Comi muito vou me matar,0
saudades fevereiro quando só existia sonho erótico agora só sonho com gente tentando me matar voti,0
  quando eles forem a gente já vai estar morto,0
mds minha mae vai me matar,0
MEUDUUS BILLIE EILISH MEUDEUS VC ME SALVOU E VAI ME MATAR DO CORAÇÃO MULHERRRRRR,0
"Estou bem? Não 
Vou estar bem em breve?provavelmente não 
Pretendo me matar? Sim
Vou dizer o porque ou tentar continuar viva? Provavelmente não",1
  Minha mãe ia me matar,0
"O INSTAGRAM QUER É ME MATAR DE SUSTO, SAPORRA!?
EU FIQUEI GELADINHO  ",0
"quero me matar, so de imaginar ela ficando com algm doi meu coracao, pelo menos ela vai ta feliz",1
"ultimamente tô sempre sonhando que tem alguém querendo me matar, devo me procurar?",0
" sisu vai me matar do coração, n guento mais esperar",0
 Kkkkkk não tem como ela me matar se eu não entrar na aula,0
ela vai me matar ainda ,0
"eu vou continuar sendo solo e apoiando o trabalho do ot6 msm vcs me xingando, dando unf, mandando eu me matar e o carai a quatro",0
música quinta e álbum novo ela qr me matar pqp,0
"nunca passei tanta vergonha na minha vida igual hj pqp ,quero me matar dps disso",1
fodase eu vou me matar,1
" : já stalkeei?: simm
: gosto de você?: d, d
: shippo com: 
: confesso que: fiquei com medo da Letícia me matar por querer amigar com vc 
: ppp: passo",0
"essa lua em escorpião vai me matar, tenho absoluta certeza",0
BILLIE EILISH VOCÊ AINDA VAI ME MATAR AMDNDIFN,0
essa serie ainda vai me matar ,0
 Eu jogo de lux e ainda n achei nenhum zed digno de me matar e namorar cmg,0
"Manchei de tinta o meu pijama preferido, vou me matar ",0
" Por mim nem grade tinha, ja iria logo pro colo do capeta, vai pra cadeia dps volta a cometer crime, melhor morto, morto não comete crime !!",0
RENJUN VC É O MEU FAV DO DREAM PRA Q ME MATAR DESSE JEITO???? EU TE AMO UAAAAAAAAÁ ,0
txt vcs vão me matar sério não aguento mais esperar q odio eu to muito curiosa ,0
 Ia literalmente me matar de rir (),0
Eu deixaria o Dexter me matar,0
Quando a colega tá aqui são no máximo 7 consultas hj eu já lancei uns 15 kskskskskssk vão me matar eu tô sentindo,0
" e eu que li tentar não me matar né
e eu quase respondi tô assim tbm
manoKKKKKKKKKKK",0
 toda vez que tu aparece na tml eu quero me matar apaga isso agr apague,0
eu vou me matar ,1
esse negócio de dia das mães vai me matar de ansiedade eh sério,0
 nao vai perder se eu n me matar,0
" fala isso nao, vou me matar",1
Michael Myers veio me matar mas daí tava tocando sharp dressed man e agora estamos dançando,0
Sonhei q aquele Allan Jeon tentava me matar me enforcando no meu quarto ,0
"isso ainda vai me matar KKKKKK pprt 
 ",0
"Eu quebrei essa merda desse botão, nss eu vou me matar",0
" Tmb já sofri bastante , mas me matar nunca . Se matar não tem volta.",0
Fabiano vai me matar? Vai me matar! Mas eu vou comprar uma torneira gourmet monocomando kkkkk,0
"minha mãe vai me matar na hora que descobrir oq eu comprei ou vai ficar feliz e eu n vou ficar de castigo, medo de ficar de castigo KKKKKKKKK",0
" vc quer me matar só oq me faltava né, coração chega parooou",0
apetece me matar toda gente? sim,0
"Vou, se a coca não me matar o Bolsonaro mata ",0
 Vc quer me matar ,0
draco vai me matar eu vou morrer dnv mlk,0
"Eu esqueci que não posso me matar ainda, ano que vem vou fazer tour pela europa",0
"Peguei o Pc da minha irmã emprestado e fui inventar de fazer um upgrade na Ram do note e dei curto no terminal 
Pelo amor de deus 
Meu pai vai me matar fudeu",0
um dia o Alê vai me matar do coração ,0
de madrugada meu gato tentou me matar ele pisou no meu pescoço,0
AMASSEI O THOME ELE ME DEU 150 FALOU Q FOI FACIL E TEVE A PAUSA A MSC P ME MATAR,0
"  Bah sor, não é mal vontade não, é que tem duas resenhas pra essa semana e mais um livro que a gente vai ter que escrever pra português, eu estudei o geral da tua matéria e fiz um texto, p mim n vale a pena essa semana me matar por dois pontos, se não tivesse nada pra fazer blz",0
"puta q pariu essa desgraça vai ganhar 1,5M quero me matar, tem pior ainda nos comentarios desse tweet ",0
"A TACIANA TINHA UMA FILHA QUE ERA MUITO GATA E DEPOIS ACABAMOS FICANDO DE DENGO E ELA COMEÇOU A ME PERSEGUIR COM UMA ARMA PARA ME MATAR, MAS QUANDO JÁ NÃO TINHA MAIS LUGAR PARA EU FUGIR LEMBREI DE ALGUÉM ME CONTANDO SEI LÁ O QUE E DISSE PARA GAROTA ME MATAR

E ELA PAROU!",0
stan da jade que não entende uma palavra do q ela fala  eu KKKKKKKKKK juro inglês britânico ainda vai me matar,0
por que eu nunca vejo quando meus pais me ligam mds eles vão me matar ,0
participar desse reality vai me matar ainda juro ,0
EU VOU ME SUICIDAR ,1
nao tenho um minuto de paz acabei de me matar fds estudando pra essa prova de manha e ja vou ter q estudar pra 2 aulas diferentes de amanha,0
  Vou me matar,1
Esse TPM vai me matar um dia senhor ,0
Não aguento mais minha vida de empreguete,0
"Eu tenho um Deus que não vai deixar essa luta me matar, o desespero me tomar ",0
vou me matar ,1
 Depois desse seu comentário vou até me matar ,0
se eu namorasse o joe e depois ele terminasse comigo eu ia me matar e nem to brincando,0
  vai me matar do coração,0
o ead e essa jararaca de professor vão me matar um dia,0
como pode ser um homem tão gostoso eu vou me matar,0
